code,category,date,time_start,time_end,location,lat,lng
590,自行車竊盜,2016-08-04,06,08,臺北市大安區敦煌里仁愛路4段300巷1~30號,25.035584,121.5546124
591,自行車竊盜,2016-08-04,10,12,臺北市大安區永康里信義路2段121~150號,25.0333821,121.5323392
592,自行車竊盜,2016-08-05,08,10,臺北市萬華區西園路2段181~210號,25.0293413,121.4957544
593,自行車竊盜,2016-08-07,00,02,臺北市大安區龍門里大安森林公園捷運站五號,25.0335283,121.5353131
594,自行車竊盜,2016-08-07,14,16,臺北市中山區錦州街1~30號,25.0604415,121.5318562
595,自行車竊盜,2016-08-15,10,12,臺北市松山區富錦街61~90號,25.0602624,121.5510517
596,自行車竊盜,2016-08-16,04,06,臺北市大安區虎嘯里敦化南路2段211~240號,25.0236951,121.5483374
597,自行車竊盜,2016-08-16,08,10,臺北市中正區建國里中華路1段61~90號,25.0412145,121.5082102
598,自行車竊盜,2016-08-19,12,14,臺北市文山區木柵里029鄰木柵路3段102巷1~30號,24.98752,121.5676113
599,自行車竊盜,2016-08-19,22,24,臺北市文山區興邦里興隆路2段1~30號,25.0013345,121.5498781
600,自行車竊盜,2016-08-21,12,14,臺北市文山區順興里006鄰忠順街2段1~30號,24.9862845,121.5651366
601,自行車竊盜,2016-08-21,18,20,臺北市文山區木柵里029鄰木柵路3段102巷1~30號,24.98752,121.5676113
602,自行車竊盜,2016-08-22,10,12,臺北市大安區敦煌里信義路4段211~240號,25.0334063,121.5523049
603,自行車竊盜,2016-08-23,10,12,臺北市南港區中研里研究院路2段61巷2弄1~30號,25.0436877,121.6166325
604,自行車竊盜,2016-08-23,12,14,臺北市南港區舊莊里舊莊街1段91巷1~30號,25.04132,121.61952
605,自行車竊盜,2016-08-23,22,24,臺北市南港區東明里南港路2段86巷(內(南港郵局旁)),25.053867,121.6034169
606,自行車竊盜,2016-08-24,02,04,臺北市文山區景行里景中街1~30號,24.9931703,121.5415355
607,自行車竊盜,2016-08-24,08,10,臺北市大安區通化里文昌街271~300號,25.0323459,121.556024
608,自行車竊盜,2016-08-24,10,12,臺北市南港區中研里福山街56巷(與大坑街口),25.0462352,121.6173979
609,自行車竊盜,2016-08-24,20,22,臺北市文山區明義里022鄰木柵路2段2巷31~60號,24.988211,121.558027
610,自行車竊盜,2016-08-25,06,08,臺北市大安區義安里信義路與安和路口,25.0332705,121.5529574
611,自行車竊盜,2016-08-26,04,06,臺北市大同區保安里哈密街59巷31弄1~30號,25.0749564,121.5157277
612,自行車竊盜,2016-08-26,22,24,臺北市中山區松江路91~120號,25.0496362,121.533209
613,自行車竊盜,2016-08-27,16,18,臺北市萬華區成都路漢中街口,25.0420139,121.5068592
614,自行車竊盜,2016-08-27,18,20,臺北市大安區光武里忠孝東路4段101巷1~30號,25.042162,121.5480922
615,自行車竊盜,2016-08-29,16,18,臺北市中山區北安路630巷9弄1~30號,25.083078,121.549491
616,自行車竊盜,2016-08-30,20,22,臺北市內湖區星雲街181~210號,25.0813405,121.5970783
617,自行車竊盜,2016-08-30,20,22,臺北市中正區板溪里羅斯福路2段91~120號,25.0252854,121.5240879
618,自行車竊盜,2016-09-01,02,04,臺北市北投區秀山里中和街502巷14弄1~30號,25.1475359,121.4945378
619,自行車竊盜,2016-09-01,06,08,臺北市文山區忠順里016鄰忠順街2段85巷1~30號,24.9862845,121.5651366
620,自行車竊盜,2016-09-02,04,06,臺北市中正區板溪里羅斯福路與南昌路2段口,25.0221117,121.526559
621,自行車竊盜,2016-09-02,10,12,臺北市北投區大同里光明路(捷運北投站腳踏車停車場),25.131841,121.498633
622,自行車竊盜,2016-09-04,18,20,臺北市信義區興隆里仁愛路4段481~510號,25.0378405,121.5575001
623,自行車竊盜,2016-09-04,18,20,臺北市北投區東華里東華街31段(石牌捷運站東華街腳踏車停車場),25.1144046,121.515609
624,自行車竊盜,2016-09-04,20,22,臺北市中正區黎明里(捷運臺大醫院站2號,25.0417873,121.5160523
625,自行車竊盜,2016-09-06,04,06,臺北市松山區八德路4段211~240號,25.0489669,121.564143
626,自行車竊盜,2016-09-07,10,12,臺北市萬華區西門站,25.0415168,121.5077921
627,自行車竊盜,2016-09-08,10,12,臺北市北投區致遠二路5巷1~30號,25.1142368,121.5119497
628,自行車竊盜,2016-09-10,04,06,臺北市大同區蓬萊里承德路(民權西路),25.0629867,121.5182325
629,自行車竊盜,2016-09-10,08,10,臺北市信義區六和里松仁路241~270號,25.0259408,121.5689295
630,自行車竊盜,2016-09-10,12,14,臺北市信義區永吉里松山路1~30號,25.046775,121.578002
631,自行車竊盜,2016-09-10,16,18,臺北市北投區開明里中和街241~270號,25.139521,121.501124
632,自行車竊盜,2016-09-14,08,10,臺北市中正區螢圃里廈門街71巷1~30號,25.0249507,121.5176137
633,自行車竊盜,2016-09-14,20,22,臺北市大安區龍生里和平東路2段61~90號,25.025782,121.5386125
634,自行車竊盜,2016-09-15,00,02,臺北市松山區八德路4段245巷56弄1~30號,25.0507126,121.563639
635,自行車竊盜,2016-09-15,20,22,臺北市大同區雙連里重慶北路2段151~180號,25.0583552,121.5138409
636,自行車竊盜,2016-09-18,14,16,臺北市文山區萬美里006鄰萬利街1~30號,24.999368,121.5667953
637,自行車竊盜,2016-09-18,20,22,臺北市大安區光信里仁愛路4段300巷31弄1~30號,25.0355766,121.5545778
638,自行車竊盜,2016-09-21,06,08,臺北市大安區龍泉里師大路1~30號,25.026164,121.5285658
639,自行車竊盜,2016-09-21,18,20,臺北市大安區龍門里新生南路2段1~30號,25.0310609,121.535552
640,自行車竊盜,2016-09-23,06,08,臺北市大安區龍圖里復興南路2段31~60號,25.0279362,121.5437345
641,自行車竊盜,2016-09-23,22,24,臺北市中正區新營里(中正紀念堂3號,25.0326494,121.5183115
642,自行車竊盜,2016-09-24,14,16,臺北市內湖區環山路1段91~120號,25.0863317,121.5692721
643,自行車竊盜,2016-09-29,18,20,臺北市大安區華聲里忠孝東路4段301~330號,25.041621,121.555208
644,自行車竊盜,2016-10-03,02,04,臺北市信義區六藝里9鄰永吉路180巷48弄1~30號,25.0441502,121.5711918
645,自行車竊盜,2016-10-03,12,14,臺北市中正區東門里徐州路((臺大醫院車道出入口旁人行道)),25.0409423,121.5207651
646,自行車竊盜,2016-10-03,16,18,臺北市士林區三玉里士東路200巷31~60號,25.1115922,121.5339014
647,自行車竊盜,2016-10-06,12,14,臺北市松山區南京東路5段(三民路口),25.051429,121.563858
648,自行車竊盜,2016-10-06,16,18,臺北市內湖區環山路2段61~90號,25.085054,121.573934
649,自行車竊盜,2016-10-09,14,16,臺北市大安區錦華里和平東路1段1~30號,25.027241,121.5229827
650,自行車竊盜,2016-10-09,18,20,臺北市大安區學府里羅斯福路4段1~30號,25.0173405,121.5397518
651,自行車竊盜,2016-10-10,06,08,臺北市北投區榮光里西安街(唭哩岸站1號,25.1144046,121.515609
652,自行車竊盜,2016-10-11,10,12,臺北市大安區車層里忠孝東路4段211~240號,25.0416789,121.5520933
653,自行車竊盜,2016-10-11,10,12,臺北市內湖區康寧路3段265巷31~60號,25.0664749,121.6124937
654,自行車竊盜,2016-10-13,16,18,臺北市士林區承德里中山北路5段61~90號,25.0836168,121.5255946
655,自行車竊盜,2016-10-14,14,16,臺北市大同區建功里中山捷運站4號,25.052685,121.520391
656,自行車竊盜,2016-10-14,20,22,臺北市萬華區長順街99巷1~30號,25.0318916,121.4900161
657,自行車竊盜,2016-10-15,00,02,臺北市大安區學府里長興街31~60號,25.0168137,121.5452052
658,自行車竊盜,2016-10-17,14,16,臺北市信義區四育里松隆路151~180號,25.0472564,121.5723837
659,自行車竊盜,2016-10-17,14,16,臺北市信義區四育里松隆路151~180號,25.0472564,121.5723837
660,自行車竊盜,2016-10-19,18,20,臺北市萬華區環河南路2段50巷1~30號,25.037769,121.4961363
661,自行車竊盜,2016-10-21,18,20,臺北市大安區龍門里建國南路2段241~270號,25.0254926,121.5379898
662,自行車竊盜,2016-10-22,00,02,臺北市信義區信義路5段150巷271~300號,25.0275394,121.5689667
663,自行車竊盜,2016-10-22,08,10,臺北市士林區三玉里天母東路121~150號,25.1184156,121.5380739
664,自行車竊盜,2016-10-22,10,12,臺北市北投區大同里光明路1~30號,25.131841,121.498633
665,自行車竊盜,2016-10-22,16,18,臺北市文山區木柵里030鄰木柵路3段91~120號,24.988336,121.564905
666,自行車竊盜,2016-10-22,16,18,臺北市文山區木柵里030鄰木柵路3段91~120號,24.988336,121.564905
667,自行車竊盜,2016-10-22,18,20,臺北市中正區螢圃里廈門街31~60號,25.0262158,121.5178568
668,自行車竊盜,2016-10-23,12,14,臺北市北投區吉利里實踐街61~90號,25.1153574,121.5097836
669,自行車竊盜,2016-10-23,20,22,臺北市中正區新營里金華街1~30號,25.0316235,121.5205049
670,自行車竊盜,2016-10-24,20,22,臺北市南港區三重里(捷運南港展覽館站5號,25.0548748,121.6168358
671,自行車竊盜,2016-10-25,06,08,臺北市文山區萬有里景興路10巷1~30號,24.9979053,121.544344
672,自行車竊盜,2016-10-25,14,16,臺北市北投區大同里光明路1~30號,25.131841,121.498633
673,自行車竊盜,2016-10-25,14,16,臺北市北投區大同里光明路1~30號,25.131841,121.498633
674,自行車竊盜,2016-10-26,22,24,臺北市信義區三犁里信義路5段(象山捷運站2號,25.0330304,121.5627598
675,自行車竊盜,2016-10-27,02,04,臺北市文山區景華里景興路42巷2弄,24.9974551,121.5444354
676,自行車竊盜,2016-10-27,16,18,臺北市文山區萬年里汀州路4段1~30號,25.0103602,121.5367865
677,自行車竊盜,2016-10-28,10,12,臺北市北投區大同里北投路1段(北投捷運站停車場),25.1317795,121.4986418
678,自行車竊盜,2016-10-28,10,12,臺北市北投區榮光里石牌路1段181~210號,25.114971,121.5145744
679,自行車竊盜,2016-10-29,12,14,臺北市士林區承德里中山北路5段61~90號,25.0836168,121.5255946
680,自行車竊盜,2016-10-29,20,22,臺北市大安區龍門里捷運大安森林公園站5號,25.0335283,121.5353131
681,自行車竊盜,2016-10-30,16,18,臺北市文山區萬年里汀州路4段1~30號,25.0103602,121.5367865
682,自行車竊盜,2016-10-31,08,10,臺北市文山區萬年里汀州路4段61~90號,25.0086753,121.5372113
683,自行車竊盜,2016-10-31,08,10,臺北市大同區南芳里迪化街1段331~360號,25.0625579,121.5093696
684,自行車竊盜,2016-10-31,10,12,臺北市北投區開明里復興四路61~90號,25.143458,121.501544
685,自行車竊盜,2016-10-31,20,22,臺北市大安區龍陣里復興南路2段148巷1~30號,25.0285457,121.5419836
686,自行車竊盜,2016-11-01,12,14,臺北市文山區萬祥里羅斯福路5段181~210號,25.002858,121.538912
687,自行車竊盜,2016-11-01,16,18,臺北市北投區一德里大度路3段296巷31~60號,25.124188,121.4666667
688,自行車竊盜,2016-11-01,18,20,臺北市文山區忠順里002鄰興隆路4段121~150號,24.9857327,121.5614379
689,自行車竊盜,2016-11-02,00,02,臺北市內湖區南京東路6段241~270號,25.0558146,121.5786358
690,自行車竊盜,2016-11-02,00,02,臺北市信義區三張里莊敬路423巷7弄,25.0285939,121.5667469
691,自行車竊盜,2016-11-02,08,10,臺北市北投區大同里光明路1~30號,25.131841,121.498633
692,自行車竊盜,2016-11-02,16,18,臺北市大同區光能里雙連捷運站1號,25.0577788,121.5206671
693,自行車竊盜,2016-11-05,08,10,臺北市大安區虎嘯里敦化南路2段181~210號,25.0236951,121.5483374
694,自行車竊盜,2016-11-06,08,10,臺北市士林區忠誠里德行東路104巷9弄1~30號,25.1068508,121.5287728
695,自行車竊盜,2016-11-06,12,14,臺北市松山區光復南路66巷61~90號,25.0451236,121.5557623
696,自行車竊盜,2016-11-06,14,16,臺北市大同區建功里建成國中正門口,25.0516308,121.5186507
697,自行車竊盜,2016-11-07,12,14,臺北市萬華區桂林路31~60號,25.0380141,121.5045577
698,自行車竊盜,2016-11-09,00,02,臺北市大安區通安里5鄰文昌街151~180號,25.032933,121.5493201
699,自行車竊盜,2016-11-10,14,16,臺北市大安區龍門里信義路3段91~120號,25.033877,121.533515
700,自行車竊盜,2016-11-12,08,10,臺北市中正區建國里中山南路1~30號,25.0405611,121.5190036
701,自行車竊盜,2016-11-12,10,12,臺北市大安區新龍里建國南路2段121~150號,25.029612,121.53832
702,自行車竊盜,2016-11-13,12,14,臺北市大安區龍門里信義路3段91~120號,25.033877,121.533515
703,自行車竊盜,2016-11-14,10,12,臺北市文山區順興里018鄰恆光街17巷1~30號,24.9839937,121.5670673
704,自行車竊盜,2016-11-14,10,12,臺北市文山區樟文里007鄰木新路3段232巷1~30號,24.9813087,121.5591282
705,自行車竊盜,2016-11-15,12,14,臺北市文山區景行里景興路42巷2弄,24.9974551,121.5444354
706,自行車竊盜,2016-11-16,04,06,臺北市大安區仁慈里仁愛路4段8巷1~30號,25.0364327,121.5443401
707,自行車竊盜,2016-11-16,08,10,臺北市文山區景行里羅斯福路6段401巷(旁),24.9911815,121.5419957
708,自行車竊盜,2016-11-16,14,16,臺北市大安區新龍里建國南路2段121~150號,25.029612,121.53832
709,自行車竊盜,2016-11-17,04,06,臺北市大安區敦安里仁愛路4段122巷1~30號,25.0354549,121.5502591
710,自行車竊盜,2016-11-18,20,22,臺北市北投區清江里中央南路1段181~210號,25.128532,121.501093
711,自行車竊盜,2016-11-19,12,14,臺北市文山區興光里興隆路3段115巷(內),24.9994093,121.5580505
712,自行車竊盜,2016-11-19,14,16,臺北市大同區老師里環河北路2段361~390號,25.0773599,121.509027
713,自行車竊盜,2016-11-19,14,16,臺北市文山區興家里13鄰興隆路3段211~240號,25.000887,121.555
714,自行車竊盜,2016-11-19,18,20,臺北市大安區龍雲里大安路2段61~90號,25.0309894,121.5460728
715,自行車竊盜,2016-11-20,10,12,臺北市信義區信義路5段(運山捷運站2號,25.0330304,121.5627598
716,自行車竊盜,2016-11-20,10,12,臺北市中正區文北里杭州南路1段131巷1~30號,25.0362613,121.5261689
717,自行車竊盜,2016-11-20,16,18,臺北市南港區南港里市民大道8段((南港火車站天橋下)),25.0526844,121.6068835
718,自行車竊盜,2016-11-23,04,06,臺北市信義區中興里信義路4段391~420號,25.0332999,121.558381
719,自行車竊盜,2016-11-25,22,24,臺北市信義區廣居里忠孝東路5段421~450號,25.0409267,121.5754534
720,自行車竊盜,2016-11-26,08,10,臺北市士林區承德里18鄰基河路1~30號,25.0829685,121.5242187
721,自行車竊盜,2016-11-26,18,20,臺北市文山區萬隆里羅斯福路5段211~240號,25.007887,121.538523
722,自行車竊盜,2016-11-27,10,12,臺北市北投區大同里光明路1~30號,25.131841,121.498633
723,自行車竊盜,2016-11-28,14,16,臺北市萬華區西門捷運站六號,25.0415168,121.5077921
724,自行車竊盜,2016-11-29,20,22,臺北市大安區龍生里瑞安街135巷1~30號,25.0264262,121.5414822
725,自行車竊盜,2016-11-30,04,06,臺北市萬華區環河南路2段250巷33弄1~30號,25.033962,121.489811
726,自行車竊盜,2016-11-30,12,14,臺北市中正區南門里愛國西路與博愛路口,25.0356186,121.5108002
727,自行車竊盜,2016-12-03,20,22,臺北市松山區三民路74巷1~30號,25.0558496,121.5638707
728,自行車竊盜,2016-12-05,06,08,臺北市大安區學府里公館捷運站3號,25.01491,121.53422
729,自行車竊盜,2016-12-07,14,16,臺北市松山區民生東路5段1~30號,25.0593151,121.5629083
730,自行車竊盜,2016-12-09,06,08,臺北市松山區民生東路5段151~180號,25.059107,121.5621851
731,自行車竊盜,2016-12-09,10,12,臺北市中山區中山北路3段31~60號,25.0657089,121.522573
732,自行車竊盜,2016-12-09,10,12,臺北市中山區松江路151~180號,25.0554652,121.5332848
733,自行車竊盜,2016-12-09,14,16,臺北市萬華區西園路1段241~270號,25.0345519,121.498937
734,自行車竊盜,2016-12-12,12,14,臺北市信義區永吉路187巷1~30號,25.04701,121.5728625
735,自行車竊盜,2016-12-14,22,24,臺北市大安區錦華里和平東路1段55巷,25.0270634,121.5246465
736,自行車竊盜,2016-12-15,08,10,臺北市信義區四育里虎林街1~30號,25.0465511,121.5771638
737,自行車竊盜,2016-12-15,18,20,臺北市大安區仁慈里仁愛路4段1~30號,25.0382468,121.5440818
738,自行車竊盜,2016-12-16,18,20,臺北市信義區安康里松德路168巷1~30號,25.0366546,121.5722328
739,自行車竊盜,2016-12-18,14,16,臺北市信義區雙和里吳興街260巷(底台北醫學院口腔醫療大樓側門人行道上),25.0270409,121.5631091
740,自行車竊盜,2016-12-19,10,12,臺北市大同區建明里長安西路78巷1弄1~30號,25.0498953,121.5195238
741,自行車竊盜,2016-12-20,14,16,臺北市信義區中興里信義路4段361~390號,25.0331581,121.5572054
742,自行車竊盜,2016-12-21,18,20,臺北市松山區延壽街391~420號,25.0565036,121.5575543
743,自行車竊盜,2016-12-23,22,24,臺北市信義區長春里松山路336巷1~30號,25.0416717,121.5775055
744,自行車竊盜,2016-12-24,08,10,臺北市信義區象山捷運站1號,25.0328146,121.5700821
745,自行車竊盜,2016-12-24,10,12,臺北市松山區光復北路181~210號,25.0585926,121.555337
746,自行車竊盜,2016-12-24,22,24,臺北市松山區健康路325巷18弄31~60號,25.0561826,121.5684868
747,自行車竊盜,2016-12-24,22,24,臺北市松山區延壽街91~120號,25.0572466,121.566636
748,自行車竊盜,2016-12-25,02,04,臺北市文山區木新里025鄰永安街48巷1~30號,24.9854771,121.56977
749,自行車竊盜,2016-12-25,02,04,臺北市大安區黎和里和平東路3段391~420號,25.0196996,121.5575849
750,自行車竊盜,2016-12-25,08,10,臺北市萬華區桂林路121~150號,25.0385744,121.5003317
751,自行車竊盜,2016-12-26,02,04,臺北市南港區中南里中南街151~180號,25.051477,121.615616
752,自行車竊盜,2016-12-26,04,06,臺北市文山區景慶里景福街\弄151~180號,24.995515,121.536606
753,自行車竊盜,2016-12-29,10,12,臺北市大同區隆和里大橋頭捷運站2號,25.0630909,121.5135996
754,自行車竊盜,2016-12-30,14,16,臺北市文山區景美里羅斯福路6段301~330號,24.9941611,121.5415433
755,自行車竊盜,2016-12-30,14,16,臺北市文山區景美里羅斯福路6段271~300號,24.9947989,121.541405
756,自行車竊盜,2017-01-01,10,12,臺北市信義區六合里松仁路240巷1~30號,25.0243196,121.5688375
757,自行車竊盜,2017-01-03,18,20,臺北市中山區圓山捷運站2號,25.0696122,121.5201843
758,自行車竊盜,2017-01-05,20,22,臺北市內湖區東湖國中(內湖區康樂街151巷內)旁人行,25.0725594,121.6201035
759,自行車竊盜,2017-01-06,16,18,臺北市文山區木柵里029鄰木柵路3段91~120號,24.9885595,121.5655534
760,自行車竊盜,2017-01-07,04,06,臺北市大安區龍泉里和平東路1段181~210號,25.0264466,121.5328981
761,自行車竊盜,2017-01-07,22,24,臺北市中山區天祥路60巷1~30號,25.0622552,121.5205207
762,自行車竊盜,2017-01-08,02,04,臺北市中山區玉門街1~30號,25.0716662,121.5221636
763,自行車竊盜,2017-01-08,10,12,臺北市北投區福興里自強街61~90號,25.1106951,121.5139324
764,自行車竊盜,2017-01-08,18,20,臺北市中正區徐州路,25.0410038,121.5222375
765,自行車竊盜,2017-01-10,20,22,臺北市大安區住安里信義路4段1~30號,25.033623,121.5439372
766,自行車竊盜,2017-01-12,04,06,臺北市大安區仁慈里復興南路1段279巷1~30號,25.0356521,121.5456028
767,自行車竊盜,2017-01-16,06,08,臺北市大安區錦泰里金華街102巷,25.0303079,121.5256939
768,自行車竊盜,2017-01-16,08,10,臺北市士林區德華里福國路61~90號,25.1017967,121.5235298
769,自行車竊盜,2017-01-17,12,14,臺北市文山區萬和里溪洲街(萬隆街口),25.0043711,121.5354033
770,自行車竊盜,2017-01-17,12,14,臺北市大同區至聖里承德路3段241~270號,25.0648588,121.518077
771,自行車竊盜,2017-01-17,12,14,臺北市文山區萬年里汀州路4段105巷,25.0064435,121.5374158
772,自行車竊盜,2017-01-18,06,08,臺北市大安區全安里安和路2段211~240號,25.0261029,121.550246
773,自行車竊盜,2017-01-18,08,10,臺北市大安區芳和里基隆路2段291巷,25.0209172,121.5499103
774,自行車竊盜,2017-01-19,18,20,臺北市大安區華聲里光復南路72巷61~90號,25.0444208,121.555613
775,自行車竊盜,2017-01-21,08,10,臺北市北投區稻香里中央北路2段271~300號,25.138384,121.490704
776,自行車竊盜,2017-01-22,08,10,臺北市信義區三犁里信義路5段(象山捷運站2號,25.0330304,121.5627598
777,自行車竊盜,2017-01-23,08,10,臺北市大同區大有里民樂街151~180號,25.0585722,121.5106745
778,自行車竊盜,2017-01-23,16,18,臺北市北投區大同里清江路61~90號,25.1305028,121.5019761
779,自行車竊盜,2017-01-23,16,18,臺北市內湖區內湖路1段360巷1~30號,25.081165,121.5704904
780,自行車竊盜,2017-01-24,14,16,臺北市文山區景慶里羅斯福路6段211~240號,24.996069,121.541338
781,自行車竊盜,2017-01-24,18,20,臺北市士林區德行里福國路61~90號,25.1017967,121.5235298
782,自行車竊盜,2017-01-25,08,10,臺北市大安區基隆路與和平東路口(六張犁捷運站出口前),25.0238086,121.5531523
783,自行車竊盜,2017-01-31,04,06,臺北市中山區新生北路2段68巷31~60號,25.0565319,121.5257015
784,自行車竊盜,2017-02-02,22,24,臺北市中山區龍江路370巷31~60號,25.0665249,121.539285
785,自行車竊盜,2017-02-03,14,16,臺北市文山區景華里景興路31~60號,24.9975659,121.544896
786,自行車竊盜,2017-02-05,14,16,臺北市文山區景華里景中街22巷(旁),24.9942506,121.5421746
787,自行車竊盜,2017-02-06,22,24,臺北市文山區萬隆里景隆街1~30號,25.0002723,121.540342
788,自行車竊盜,2017-02-07,10,12,臺北市中正區市民大道路3段1~30號,25.0447598,121.537509
789,自行車竊盜,2017-02-08,06,08,臺北市中山區安東街16巷31~60號,25.0454688,121.540087
790,自行車竊盜,2017-02-08,20,22,臺北市大安區古風里辛亥路1段91~120號,25.021836,121.530864
791,自行車竊盜,2017-02-09,06,08,臺北市文山區明義里016鄰興隆路4段107巷31~60號,24.9856569,121.561461
792,自行車竊盜,2017-02-11,12,14,臺北市中正區東門里中山南路1~30號,25.0405611,121.5190036
793,自行車竊盜,2017-02-12,08,10,臺北市大安區龍淵里29鄰和平東路2段96巷20弄1~30號,25.0222281,121.5399718
794,自行車竊盜,2017-02-12,14,16,臺北市文山區景慶里羅斯福路6段211~240號,24.996069,121.541338
795,自行車竊盜,2017-02-13,12,14,臺北市文山區景慶里景福街211~240號,24.9945469,121.538128
796,自行車竊盜,2017-02-14,16,18,臺北市大安區龍生里復興南路2段211~240號,25.0279362,121.5437345
797,自行車竊盜,2017-02-15,10,12,臺北市大安區永康里信義路2段151~180號,25.0333821,121.5323392
798,自行車竊盜,2017-02-15,20,22,臺北市文山區萬有里羅斯福路6段91~120號,24.9984389,121.540649
799,自行車竊盜,2017-02-17,04,06,臺北市中正區水源里羅斯福路4段136巷6弄1~30號,25.0125207,121.5355794
800,自行車竊盜,2017-02-18,10,12,臺北市信義區永春里忠孝東路5段(後山埤捷運站1號,25.0411245,121.5766852
801,自行車竊盜,2017-02-18,10,12,臺北市南港區玉成公園旁(玉成公園旁),25.0425634,121.5848487
802,自行車竊盜,2017-02-18,10,12,臺北市松山區南京東路5段123巷8弄31~60號,25.0534959,121.562334
803,自行車竊盜,2017-02-18,18,20,臺北市大安區龍圖里建國南路2段(大安森林公園3號,25.0306463,121.5344712
804,自行車竊盜,2017-02-19,14,16,臺北市萬華區廣州街209巷1~30號,25.0367889,121.500286
805,自行車竊盜,2017-02-20,16,18,臺北市南港區三重里(捷運南港展覽館站5號,25.0548748,121.6168358
806,自行車竊盜,2017-02-21,02,04,臺北市信義區國業里虎林街222巷31~60號,25.036727,121.576631
807,自行車竊盜,2017-02-22,02,04,臺北市中正區螢圃里汀州路2段61~90號,25.0259532,121.5158269
808,自行車竊盜,2017-02-22,06,08,臺北市信義區黎平里富陽街21巷18弄1~30號,25.0228885,121.5572058
809,自行車竊盜,2017-02-22,08,10,臺北市大安區敦安里仁愛路4段122巷,25.0354549,121.5502591
810,自行車竊盜,2017-02-23,14,16,臺北市中正區南福里羅斯福路1段61~90號,25.0316586,121.5193834
811,自行車竊盜,2017-02-26,20,22,臺北市萬華區廣州街211~240號,25.0369892,121.4999073
812,自行車竊盜,2017-02-27,16,18,臺北市萬華區西門節運一號,25.041771,121.507035
813,自行車竊盜,2017-02-28,12,14,臺北市萬華區康定路74巷2弄1~30號,25.041992,121.502031
814,自行車竊盜,2017-02-28,20,22,臺北市大安區福住里新生南路2段31~60號,25.0305591,121.5338566
815,自行車竊盜,2017-03-01,08,10,臺北市中正區黎明里常德街1~30號,25.0416163,121.5171944
816,自行車竊盜,2017-03-01,12,14,臺北市南港區西新里向陽路31~60號,25.0536309,121.5948114
817,自行車竊盜,2017-03-01,20,22,臺北市文山區景行里羅斯福路6段401巷,24.9919553,121.5409055
818,自行車竊盜,2017-03-03,18,20,臺北市士林區福林里18鄰中正路235巷31~60號,25.0946666,121.5260632
819,自行車竊盜,2017-03-04,16,18,臺北市大同區大有里安西街21巷1~30號,25.059866,121.51017
820,自行車竊盜,2017-03-05,08,10,臺北市信義區五全里永吉路278巷57弄1~30號,25.0435055,121.574249
821,自行車竊盜,2017-03-07,00,02,臺北市大安區義安里信義路4段186巷,25.0325252,121.5515914
822,自行車竊盜,2017-03-08,00,02,臺北市南港區中南里市民大道8段541~570號,25.0529845,121.607317
823,自行車竊盜,2017-03-11,16,18,臺北市北投區石牌里西安街1段(明德捷運站旁腳踏車停車格),25.1144046,121.515609
824,自行車竊盜,2017-03-12,08,10,臺北市文山區政大里020鄰萬壽路61~90號,24.986827,121.5907701
825,自行車竊盜,2017-03-13,22,24,臺北市內湖區成功路2段115巷47弄31~60號,25.0646878,121.5929774
826,自行車竊盜,2017-03-14,14,16,臺北市萬華區康定路271~300號,25.034398,121.501266
827,自行車竊盜,2017-03-15,12,14,臺北市大安區龍泉里泰順街44巷1~30號,25.0237369,121.5311929
828,自行車竊盜,2017-03-15,16,18,臺北市大同區隆和里延平北路3段(景化街口),25.0650702,121.5110832
829,自行車竊盜,2017-03-16,10,12,臺北市南港區東明里南港路2段31~60號,25.053637,121.6009302
830,自行車竊盜,2017-03-17,12,14,臺北市大安區學府里羅斯福路4段1~30號,25.0173405,121.5397518
831,自行車竊盜,2017-03-22,14,16,臺北市大同區保安里重慶北路3段313巷1~30號,25.0741392,121.5142351
832,自行車竊盜,2017-03-22,20,22,臺北市北投區桃源里中央北路3段53巷1~30號,25.1378887,121.4855437
833,自行車竊盜,2017-03-25,18,20,臺北市大安區學府里羅斯福路4段113巷1~30號,25.011142,121.537693
834,自行車竊盜,2017-03-28,18,20,臺北市士林區義信里1鄰中山北路5段61~90號,25.084195,121.525818
835,自行車竊盜,2017-03-29,12,14,臺北市大同區保安里承德路3段(庫倫街),25.0718734,121.5186896
836,自行車竊盜,2017-04-01,02,04,臺北市中正區東門里仁愛路1段18巷,25.0385242,121.5220328
837,自行車竊盜,2017-04-01,20,22,臺北市北投區建民里文林北路31~60號,25.1044106,121.5184945
838,自行車竊盜,2017-04-02,08,10,臺北市大安區光明里信義路與杭州南路口,25.035628,121.5245695
839,自行車竊盜,2017-04-03,14,16,臺北市士林區承德里中山北路5段61~90號,25.0836168,121.5255946
840,自行車竊盜,2017-04-03,18,20,臺北市大安區黎和里和平東路3段346巷1~30號,25.0194368,121.5573828
841,自行車竊盜,2017-04-04,20,22,臺北市南港區中南里忠孝東路7段511~540號,25.0528671,121.6120499
842,自行車竊盜,2017-04-05,10,12,臺北市萬華區德昌街185巷1~30號,25.0233646,121.4945361
843,自行車竊盜,2017-04-06,14,16,臺北市中山區復興北路421~450號,25.0632342,121.5444647
844,自行車竊盜,2017-04-08,18,20,臺北市內湖區內湖路一段285巷口捷運西湖站旁自行車停,25.0821512,121.5672853
845,自行車竊盜,2017-04-08,20,22,臺北市北投區吉利里致遠二路113巷1~30號,25.1173166,121.5113442
