code,category,date,time_start,time_end,location,lat,lng
226,機車竊盜,2019-01-14,22,24,臺北市萬華區昆明街91~120號,25.0425483,121.5048969
227,機車竊盜,2019-01-16,20,22,臺北市萬華區成都路105巷1~30號,25.043868,121.5043652
228,機車竊盜,2019-01-16,22,24,臺北市萬華區武昌街2段91~120號,25.0457499,121.5048005
229,機車竊盜,2019-01-20,10,12,臺北市信義區敦厚里松隆路9巷1~30號,25.0437091,121.5666818
230,機車竊盜,2019-01-20,12,14,臺北市北投區豐年里中央北路2段271~300號,25.138384,121.490704
231,機車竊盜,2019-01-20,14,16,臺北市大同區歸綏街211~240號,25.058271,121.511797
232,機車竊盜,2019-01-21,20,22,臺北市萬華區西寧南路1~30號,25.0379309,121.5065205
233,機車竊盜,2019-01-27,04,06,臺北市大同區長安西路78巷4弄1~30號,25.0498299,121.5189129
234,機車竊盜,2019-02-01,16,18,臺北市信義區興雅里忠孝東路5段151~180號,25.0412401,121.5682903
235,機車竊盜,2019-02-06,20,22,臺北市信義區三犁里信義路5段151巷151~180號,25.0315161,121.5737776
236,機車竊盜,2019-02-09,14,16,臺北市萬華區三水街61~90號,25.035749,121.5036988
237,機車竊盜,2019-02-12,02,04,臺北市萬華區康定路287巷31~60號,25.0341374,121.5021289
238,機車竊盜,2019-02-13,12,14,臺北市北投區一德里立德路1~30號,25.1237772,121.4713961
239,機車竊盜,2019-02-15,10,12,臺北市文山區萬芳里010鄰萬安街21巷1~30號,25.000893,121.571106
240,機車竊盜,2019-02-18,02,04,臺北市北投區吉利里致遠二路95巷31~60號,25.1168706,121.5105716
241,機車竊盜,2019-02-24,20,22,臺北市北投區立賢里尊賢街243巷1~30號,25.1169823,121.5071471
242,機車竊盜,2019-02-28,18,20,臺北市內湖區南京東路6段451~480號,25.0609126,121.5872286
243,機車竊盜,2019-03-04,10,12,臺北市北投區建民里文林北路31~60號,25.1044106,121.5184945
244,機車竊盜,2019-03-06,00,02,臺北市北投區東華里東華街2段174巷1~30號,25.1207427,121.5106935
245,機車竊盜,2019-03-06,12,14,臺北市萬華區東園街181~210號,25.023807,121.497549
246,機車竊盜,2019-03-10,20,22,臺北市北投區永明里石牌路2段99巷31~60號,25.1181155,121.5166174
247,機車竊盜,2019-03-23,02,04,臺北市萬華區桂林路151~180號,25.0386487,121.4979439
248,機車竊盜,2019-03-23,18,20,臺北市萬華區艋舺大道275巷1~30號,25.0335372,121.4975034
249,機車竊盜,2019-03-24,18,20,臺北市中正區東門里信義路1段1~30號,25.033623,121.5439372
250,機車竊盜,2019-03-25,08,10,臺北市萬華區環河南路3段241~270號,25.020519,121.492792
251,機車竊盜,2019-03-25,20,22,臺北市北投區中央南路2段61~90號,25.123077,121.500447
252,機車竊盜,2019-03-26,10,12,臺北市北投區尊賢里尊賢街264巷1~30號,25.1174684,121.5072041
253,機車竊盜,2019-03-31,06,08,臺北市中山區林森北路85巷口,25.049002,121.528038
254,機車竊盜,2019-04-03,08,10,臺北市內湖區文湖街1~30號,25.0855125,121.5602207
255,機車竊盜,2019-04-05,22,24,臺北市中正區中山北路(忠孝東路東北角),25.0456409,121.5196517
256,機車竊盜,2019-04-06,00,02,臺北市萬華區西昌街181~210號,25.0386763,121.50074
257,機車竊盜,2019-04-10,02,04,臺北市松山區民族東路631~660號,25.069239,121.5350179
258,機車竊盜,2019-04-10,08,10,臺北市士林區東山里德行東路331巷54弄1~30號,25.1129836,121.5384969
259,機車竊盜,2019-04-12,10,12,臺北市信義區松山路151~180號,25.046597,121.578015
260,機車竊盜,2019-04-25,06,08,臺北市文山區萬興里009鄰指南路2段61~90號,24.9899037,121.576313
261,機車竊盜,2019-04-28,12,14,臺北市萬華區中華路2段606巷(人行道),25.024061,121.5097152
262,機車竊盜,2019-04-29,00,02,臺北市萬華區和平西路3段331~360號,25.0356561,121.4927505
263,機車竊盜,2019-05-02,10,12,臺北市萬華區桂林路91~120號,25.0385456,121.5014143
264,機車竊盜,2019-05-05,16,18,臺北市北投區開明里復興一路31~60號,25.139899,121.502543
265,機車竊盜,2019-05-26,04,06,臺北市南港區新光里忠孝東路7段265巷(口),25.051858,121.603558
266,機車竊盜,2019-05-26,18,20,臺北市信義區三張里松仁路202巷1~30號,25.0271989,121.568032
